@relation tweeters

@attribute firstperson	numeric
@attribute secondperson	numeric
@attribute thirdperson	numeric
@attribute conjunctions	numeric
@attribute pasttense	numeric
@attribute futuretense	numeric
@attribute commas	numeric
@attribute colonssemis	numeric
@attribute dashes	numeric
@attribute parentheses	numeric
@attribute ellipses	numeric
@attribute commonnouns	numeric
@attribute propernouns	numeric
@attribute averbs	numeric
@attribute wh-words	numeric
@attribute modernslang	numeric
@attribute all-caps	numeric
@attribute avg-sent-len	numeric
@attribute avg-token-len	numeric
@attribute sentencecount	numeric
@attribute class	{TheOnion}

@data
0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 14.000, 3.786, 1, TheOnion
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 2, 13.000, 5.923, 1, TheOnion
0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 12.000, 4.833, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 0, 0, 1, 9.000, 4.111, 1, TheOnion
0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 0, 17.000, 5.294, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 2, 1, 0, 0, 0, 12.000, 5.667, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 0, 1, 13.000, 5.692, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 4, 1, 0, 0, 1, 16.000, 3.562, 1, TheOnion
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 0, 0, 15.000, 4.267, 1, TheOnion
1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 5, 4, 1, 0, 0, 0, 9.000, 5.222, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 4, 3, 0, 0, 0, 0, 12.000, 5.500, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 6.000, 5.667, 1, TheOnion
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 9.000, 5.000, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 16.000, 4.750, 1, TheOnion
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 2, 0, 0, 0, 1, 13.000, 4.692, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 10.000, 5.600, 1, TheOnion
1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 6, 4, 2, 0, 0, 5, 28.000, 3.286, 1, TheOnion
1, 0, 2, 0, 1, 0, 0, 2, 0, 0, 0, 4, 3, 0, 0, 0, 0, 9.000, 4.778, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 0, 0, 11.000, 5.727, 1, TheOnion
0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 2, 7.000, 3.857, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 6.667, 4.600, 3, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 9.000, 4.556, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 15.000, 4.067, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 10.000, 5.800, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 12.000, 4.417, 1, TheOnion
0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 5, 5, 3, 0, 0, 2, 23.000, 4.522, 1, TheOnion
0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 4, 1, 2, 0, 0, 3, 17.000, 3.529, 1, TheOnion
4, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 6, 0, 3, 1, 0, 5, 9.667, 3.552, 3, TheOnion
0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 6, 4, 0, 0, 0, 2, 20.000, 4.650, 1, TheOnion
1, 0, 0, 1, 0, 0, 1, 1, 3, 0, 0, 6, 2, 0, 0, 0, 1, 21.000, 4.095, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 1, 0, 0, 18.000, 5.167, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 1, 0, 0, 0, 8.000, 5.750, 1, TheOnion
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 12.000, 6.500, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 1, 12.000, 6.000, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 9.000, 5.667, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 1, 0, 1, 9.000, 4.889, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 8.000, 4.000, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 0, 0, 1, 12.000, 5.500, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 1, 1, 0, 0, 15.000, 4.867, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 13.000, 4.385, 1, TheOnion
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 10.000, 5.000, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 12.000, 5.000, 1, TheOnion
1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 3, 2, 0, 0, 0, 7.000, 4.238, 3, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 6.000, 6.000, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 11.000, 6.364, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 11.000, 4.455, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 7.000, 6.143, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 0, 1, 11.000, 5.455, 1, TheOnion
0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 6, 4, 0, 0, 0, 1, 22.000, 4.227, 1, TheOnion
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8.000, 5.500, 1, TheOnion
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 4, 0, 0, 0, 3, 16.000, 5.500, 1, TheOnion
0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 10.000, 5.400, 1, TheOnion
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 2, 6.000, 5.000, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 6.000, 7.500, 1, TheOnion
1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 6.000, 5.750, 2, TheOnion
1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6.000, 4.750, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 7.000, 6.143, 1, TheOnion
3, 0, 3, 1, 3, 0, 0, 1, 0, 0, 0, 6, 1, 1, 0, 0, 2, 8.667, 4.385, 3, TheOnion
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 0, 0, 0, 0, 8.000, 4.250, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 6.000, 4.500, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 15.000, 4.667, 1, TheOnion
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 8.500, 4.000, 2, TheOnion
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 1, 0, 0, 0, 9.500, 4.263, 2, TheOnion
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 4, 0, 0, 0, 1, 11.000, 6.273, 1, TheOnion
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 11.000, 6.182, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 10.000, 5.700, 1, TheOnion
0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 8, 4, 1, 0, 0, 12, 12.500, 3.440, 2, TheOnion
0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 4, 3, 0, 0, 0, 1, 13.000, 5.615, 1, TheOnion
1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 2, 0, 0, 0, 0, 8.500, 4.647, 2, TheOnion
0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 10.000, 5.100, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 8.000, 6.000, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 6.500, 6.615, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 1, 17.000, 4.882, 1, TheOnion
1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 2, 1, 0, 0, 10.500, 4.381, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 5, 3, 0, 0, 0, 2, 14.000, 4.214, 1, TheOnion
0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 13.000, 4.462, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 12.000, 5.833, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 10.000, 5.400, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 2, 1, 1, 0, 1, 8.000, 3.875, 2, TheOnion
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 2, 5.000, 4.100, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 6, 0, 0, 0, 0, 12.000, 4.917, 1, TheOnion
0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 16.000, 5.438, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 6.000, 3.833, 1, TheOnion
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 9.000, 5.333, 1, TheOnion
0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 3, 11.500, 4.043, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.000, 6.857, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 7.000, 5.714, 1, TheOnion
0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 2, 0, 0, 0, 2, 9.000, 3.889, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 4, 3, 0, 0, 0, 0, 14.000, 5.786, 1, TheOnion
0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 3, 1, 0, 0, 1, 18.000, 4.000, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 4, 0, 0, 0, 1, 12.000, 4.333, 1, TheOnion
0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 13.000, 4.846, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5.000, 6.200, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 1, 7.000, 5.071, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 9.000, 4.889, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 7.000, 6.143, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 8.000, 3.625, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 0, 0, 0, 0, 14.000, 4.643, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 9.000, 5.333, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 6.000, 6.667, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 10.000, 5.300, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 5, 0, 0, 0, 0, 9.000, 5.667, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 3, 1, 0, 0, 0, 11.000, 5.455, 1, TheOnion
0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 9.000, 4.944, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 1, 0, 0, 0, 9.000, 5.778, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 14.000, 4.571, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 2, 2, 0, 0, 1, 16.000, 5.125, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 2, 5, 0, 0, 0, 1, 14.000, 4.857, 1, TheOnion
0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 2, 0, 0, 0, 10.000, 4.450, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 2, 0, 0, 0, 0, 9.000, 5.889, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 5, 1, 1, 0, 0, 1, 14.000, 4.286, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 8.000, 6.125, 1, TheOnion
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 5, 0, 1, 0, 0, 13.000, 4.385, 1, TheOnion
1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 4, 3, 0, 0, 0, 1, 18.000, 4.944, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 11.000, 6.182, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 2, 1, 0, 0, 0, 8.000, 5.500, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 8.000, 5.625, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 4, 0, 0, 0, 2, 15.000, 3.267, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 6.000, 7.167, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 6.000, 5.833, 1, TheOnion
0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 8.500, 4.176, 2, TheOnion
0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 8, 1, 0, 1, 0, 1, 7.000, 4.429, 3, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 6.000, 4.167, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 13.000, 4.077, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 1, 11.000, 4.727, 1, TheOnion
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 7.000, 4.714, 1, TheOnion
0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 7.333, 3.727, 3, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 5, 1, 0, 0, 1, 13.000, 4.769, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 9.000, 5.556, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 13.000, 6.538, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 8.000, 4.750, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 5, 4, 0, 0, 0, 3, 17.000, 3.059, 1, TheOnion
0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 2, 0, 0, 2, 8.000, 4.417, 3, TheOnion
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 3, 8.500, 3.471, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 5, 2.333, 3.143, 3, TheOnion
0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 6, 0, 2, 0, 0, 1, 9.500, 4.316, 2, TheOnion
0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 4, 0, 2, 0, 0, 1, 11.500, 4.000, 2, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 9.000, 5.444, 1, TheOnion
0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 0, 2, 0, 0, 8.000, 3.958, 3, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 7.000, 8.000, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0, 13.000, 5.000, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 3, 1, 0, 0, 0, 18.000, 4.889, 1, TheOnion
1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 1, 0, 0, 11.000, 3.818, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 6.000, 4.667, 1, TheOnion
0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 8, 1, 0, 0, 1, 16.000, 5.312, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 1, 0, 0, 2, 15.000, 4.000, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 10.000, 4.300, 1, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 7.000, 3.857, 2, TheOnion
0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 5, 5, 2, 0, 0, 2, 17.000, 5.471, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 9.000, 6.111, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 5, 0, 0, 0, 1, 12.000, 4.833, 1, TheOnion
0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 8.000, 5.375, 1, TheOnion
0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 11.000, 4.000, 1, TheOnion
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 11.000, 5.182, 1, TheOnion
2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 3, 2, 1, 0, 0, 1, 6.667, 3.750, 3, TheOnion
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 10.000, 4.700, 1, TheOnion
